"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
18,2,"2015-05-05",5283,358,1,1,"0",0
19,2,"2015-05-05",5032,402,1,1,"0",0
20,2,"2015-05-05",5473,705,1,1,"0",0
1,1,"2015-05-04",6901,681,1,1,"0",0
2,1,"2015-05-04",9732,876,1,1,"0",0
3,1,"2015-05-04",5473,551,1,1,"0",0
4,1,"2015-05-04",6798,512,1,1,"0",0
5,1,"2015-05-04",11454,1055,1,1,"0",0
6,1,"2015-05-04",10787,769,1,1,"0",0
7,1,"2015-05-04",7577,673,1,1,"0",0
8,1,"2015-05-04",7772,576,1,1,"0",0
9,1,"2015-05-04",15133,1970,1,1,"0",0
10,1,"2015-05-04",8868,667,1,1,"0",0
11,1,"2015-05-04",23205,2536,1,1,"0",0
12,1,"2015-05-04",13141,1028,1,1,"0",0
13,1,"2015-05-04",9336,1239,1,1,"0",0
14,1,"2015-05-04",7270,640,1,1,"0",0
15,1,"2015-05-04",10609,1153,1,1,"0",0
16,1,"2015-05-04",4136,458,1,1,"0",0
17,1,"2015-05-04",8018,576,1,1,"0",0
18,1,"2015-05-04",6813,426,1,1,"0",0
19,1,"2015-05-04",6323,489,1,1,"0",0
20,1,"2015-05-04",6727,822,1,1,"0",0
1,7,"2015-05-03",0,0,0,0,"0",0
2,7,"2015-05-03",0,0,0,0,"0",0
3,7,"2015-05-03",0,0,0,0,"0",0
4,7,"2015-05-03",0,0,0,0,"0",0
5,7,"2015-05-03",0,0,0,0,"0",0
6,7,"2015-05-03",0,0,0,0,"0",0
7,7,"2015-05-03",0,0,0,0,"0",0
8,7,"2015-05-03",0,0,0,0,"0",0
9,7,"2015-05-03",0,0,0,0,"0",0
10,7,"2015-05-03",0,0,0,0,"0",0
11,7,"2015-05-03",0,0,0,0,"0",0
12,7,"2015-05-03",0,0,0,0,"0",0
13,7,"2015-05-03",0,0,0,0,"0",0
14,7,"2015-05-03",0,0,0,0,"0",0
15,7,"2015-05-03",0,0,0,0,"0",0
16,7,"2015-05-03",0,0,0,0,"0",0
17,7,"2015-05-03",0,0,0,0,"0",0
18,7,"2015-05-03",0,0,0,0,"0",0
19,7,"2015-05-03",0,0,0,0,"0",0
20,7,"2015-05-03",0,0,0,0,"0",0
1,6,"2015-05-02",3590,423,1,0,"0",0
2,6,"2015-05-02",2732,290,1,0,"0",0
3,6,"2015-05-02",1558,184,1,0,"0",0
4,6,"2015-05-02",3818,357,1,0,"0",0
5,6,"2015-05-02",9718,1023,1,0,"0",0
6,6,"2015-05-02",9268,794,1,0,"0",0
7,6,"2015-05-02",4308,473,1,0,"0",0
8,6,"2015-05-02",6752,536,1,0,"0",0
9,6,"2015-05-02",13159,1768,1,0,"0",0
10,6,"2015-05-02",4951,422,1,0,"0",0
11,6,"2015-05-02",13302,1864,1,0,"0",0
12,6,"2015-05-02",6534,595,1,0,"0",0
13,6,"2015-05-02",8102,1070,1,0,"0",0
14,6,"2015-05-02",1778,201,1,0,"0",0
15,6,"2015-05-02",7882,843,1,0,"0",0
16,6,"2015-05-02",4713,500,1,0,"0",0
17,6,"2015-05-02",6187,571,1,0,"0",0
18,6,"2015-05-02",6192,450,1,0,"0",0
19,6,"2015-05-02",2815,276,1,0,"0",0
20,6,"2015-05-02",3898,628,1,0,"0",0
1,5,"2015-05-01",0,0,0,1,"a",0
2,5,"2015-05-01",0,0,0,1,"a",0
3,5,"2015-05-01",0,0,0,1,"a",0
4,5,"2015-05-01",0,0,0,1,"a",0
5,5,"2015-05-01",0,0,0,1,"a",0
6,5,"2015-05-01",0,0,0,1,"a",0
7,5,"2015-05-01",0,0,0,1,"a",0
8,5,"2015-05-01",0,0,0,1,"a",0
9,5,"2015-05-01",0,0,0,1,"a",0
10,5,"2015-05-01",0,0,0,1,"a",0
11,5,"2015-05-01",0,0,0,1,"a",0
12,5,"2015-05-01",0,0,0,1,"a",0
13,5,"2015-05-01",0,0,0,1,"a",0
14,5,"2015-05-01",0,0,0,1,"a",0
15,5,"2015-05-01",0,0,0,1,"a",0
16,5,"2015-05-01",0,0,0,1,"a",0
17,5,"2015-05-01",0,0,0,1,"a",0
18,5,"2015-05-01",0,0,0,1,"a",0
19,5,"2015-05-01",0,0,0,1,"a",0
20,5,"2015-05-01",0,0,0,1,"a",0
1,4,"2015-04-30",6884,716,1,1,"0",0
2,4,"2015-04-30",7462,726,1,1,"0",0
3,4,"2015-04-30",4780,514,1,1,"0",0
4,4,"2015-04-30",6691,519,1,1,"0",0
5,4,"2015-04-30",11479,1044,1,1,"0",0
6,4,"2015-04-30",12945,902,1,1,"0",0
7,4,"2015-04-30",6578,634,1,1,"0",0
8,4,"2015-04-30",8117,601,1,1,"0",0
9,4,"2015-04-30",17383,1954,1,1,"0",0
10,4,"2015-04-30",8231,619,1,1,"0",0
11,4,"2015-04-30",19069,2215,1,1,"0",0
12,4,"2015-04-30",11317,936,1,1,"0",0
13,4,"2015-04-30",10976,1345,1,1,"0",0
14,4,"2015-04-30",6022,619,1,1,"0",0
15,4,"2015-04-30",10280,1100,1,1,"0",0
16,4,"2015-04-30",5047,519,1,1,"0",0
17,4,"2015-04-30",9524,746,1,1,"0",0
18,4,"2015-04-30",6239,457,1,1,"0",0
19,4,"2015-04-30",7170,528,1,1,"0",0
20,4,"2015-04-30",6178,877,1,1,"0",0
1,3,"2015-04-29",6764,756,1,1,"0",0
2,3,"2015-04-29",7719,741,1,1,"0",0
3,3,"2015-04-29",3785,391,1,1,"0",0
4,3,"2015-04-29",4841,416,1,1,"0",0
5,3,"2015-04-29",10314,948,1,1,"0",0
6,3,"2015-04-29",8889,650,1,1,"0",0
7,3,"2015-04-29",6213,587,1,1,"0",0
8,3,"2015-04-29",6597,475,1,1,"0",0
9,3,"2015-04-29",12415,1615,1,1,"0",0
10,3,"2015-04-29",7572,587,1,1,"0",0
11,3,"2015-04-29",18232,2179,1,1,"0",0
12,3,"2015-04-29",10254,853,1,1,"0",0
13,3,"2015-04-29",9152,1181,1,1,"0",0
14,3,"2015-04-29",4388,462,1,1,"0",0
15,3,"2015-04-29",8880,946,1,1,"0",0
16,3,"2015-04-29",4126,432,1,1,"0",0
17,3,"2015-04-29",7043,518,1,1,"0",0
18,3,"2015-04-29",5206,334,1,1,"0",0
19,3,"2015-04-29",5669,441,1,1,"0",0
20,3,"2015-04-29",5548,743,1,1,"0",0
1,2,"2015-04-28",6861,678,1,1,"0",0
2,2,"2015-04-28",7021,592,1,1,"0",0
3,2,"2015-04-28",4624,497,1,1,"0",0
4,2,"2015-04-28",4981,407,1,1,"0",0
5,2,"2015-04-28",10573,962,1,1,"0",0
6,2,"2015-04-28",8818,634,1,1,"0",0
7,2,"2015-04-28",6485,608,1,1,"0",0
8,2,"2015-04-28",7291,514,1,1,"0",0
9,2,"2015-04-28",12461,1623,1,1,"0",0
10,2,"2015-04-28",8251,619,1,1,"0",0
11,2,"2015-04-28",15089,1711,1,1,"0",0
12,2,"2015-04-28",10512,857,1,1,"0",0
13,2,"2015-04-28",9054,1037,1,1,"0",0
14,2,"2015-04-28",5116,547,1,1,"0",0
15,2,"2015-04-28",9163,972,1,1,"0",0
16,2,"2015-04-28",3917,419,1,1,"0",0
17,2,"2015-04-28",6720,520,1,1,"0",0
18,2,"2015-04-28",4483,311,1,1,"0",0
19,2,"2015-04-28",5994,444,1,1,"0",0
20,2,"2015-04-28",6136,750,1,1,"0",0
1,1,"2015-04-27",6523,647,1,1,"0",0
2,1,"2015-04-27",8613,710,1,1,"0",0
3,1,"2015-04-27",5531,515,1,1,"0",0
4,1,"2015-04-27",6890,512,1,1,"0",0
5,1,"2015-04-27",11191,934,1,1,"0",0
6,1,"2015-04-27",10741,724,1,1,"0",0
7,1,"2015-04-27",8129,692,1,1,"0",0
8,1,"2015-04-27",6959,459,1,1,"0",0
9,1,"2015-04-27",11698,1504,1,1,"0",0
10,1,"2015-04-27",8229,573,1,1,"0",0
11,1,"2015-04-27",17556,1996,1,1,"0",0
12,1,"2015-04-27",12229,880,1,1,"0",0
13,1,"2015-04-27",10851,1195,1,1,"0",0
14,1,"2015-04-27",6820,599,1,1,"0",0
15,1,"2015-04-27",8756,934,1,1,"0",0
16,1,"2015-04-27",3698,383,1,1,"0",0
17,1,"2015-04-27",8881,654,1,1,"0",0
18,1,"2015-04-27",7038,432,1,1,"0",0
19,1,"2015-04-27",6747,465,1,1,"0",0
20,1,"2015-04-27",7031,818,1,1,"0",0
1,7,"2015-04-26",0,0,0,0,"0",0
2,7,"2015-04-26",0,0,0,0,"0",0
3,7,"2015-04-26",0,0,0,0,"0",0
4,7,"2015-04-26",0,0,0,0,"0",0
5,7,"2015-04-26",0,0,0,0,"0",0
6,7,"2015-04-26",0,0,0,0,"0",0
7,7,"2015-04-26",0,0,0,0,"0",0
8,7,"2015-04-26",0,0,0,0,"0",0
9,7,"2015-04-26",0,0,0,0,"0",0
10,7,"2015-04-26",0,0,0,0,"0",0
11,7,"2015-04-26",0,0,0,0,"0",0
12,7,"2015-04-26",0,0,0,0,"0",0
13,7,"2015-04-26",0,0,0,0,"0",0
14,7,"2015-04-26",0,0,0,0,"0",0
15,7,"2015-04-26",0,0,0,0,"0",0
16,7,"2015-04-26",0,0,0,0,"0",0
17,7,"2015-04-26",0,0,0,0,"0",0
18,7,"2015-04-26",0,0,0,0,"0",0
19,7,"2015-04-26",0,0,0,0,"0",0
20,7,"2015-04-26",0,0,0,0,"0",0
1,6,"2015-04-25",2916,453,1,0,"0",0
2,6,"2015-04-25",1991,203,1,0,"0",0
3,6,"2015-04-25",761,87,1,0,"0",0
4,6,"2015-04-25",2841,287,1,0,"0",0
5,6,"2015-04-25",6107,683,1,0,"0",0
6,6,"2015-04-25",7473,690,1,0,"0",0
7,6,"2015-04-25",2881,340,1,0,"0",0
8,6,"2015-04-25",4876,412,1,0,"0",0
9,6,"2015-04-25",7980,1182,1,0,"0",0
10,6,"2015-04-25",4254,362,1,0,"0",0
11,6,"2015-04-25",9073,1300,1,0,"0",0
12,6,"2015-04-25",4233,399,1,0,"0",0
13,6,"2015-04-25",5647,841,1,0,"0",0
14,6,"2015-04-25",1159,134,1,0,"0",0
15,6,"2015-04-25",3934,491,1,0,"0",0
16,6,"2015-04-25",2772,337,1,0,"0",0
17,6,"2015-04-25",5762,492,1,0,"0",0
18,6,"2015-04-25",5481,389,1,0,"0",0
19,6,"2015-04-25",1966,226,1,0,"0",0
20,6,"2015-04-25",3352,502,1,0,"0",0
1,5,"2015-04-24",3678,482,1,0,"0",0
2,5,"2015-04-24",3831,450,1,0,"0",0
3,5,"2015-04-24",2026,330,1,0,"0",0
4,5,"2015-04-24",3245,323,1,0,"0",0
5,5,"2015-04-24",6383,748,1,0,"0",0
6,5,"2015-04-24",6728,592,1,0,"0",0
7,5,"2015-04-24",3444,435,1,0,"0",0
8,5,"2015-04-24",4507,410,1,0,"0",0
9,5,"2015-04-24",8026,1322,1,0,"0",0
10,5,"2015-04-24",4864,444,1,0,"0",0
11,5,"2015-04-24",10088,1479,1,0,"0",0
12,5,"2015-04-24",5500,562,1,0,"0",0
13,5,"2015-04-24",6014,946,1,0,"0",0
14,5,"2015-04-24",2976,431,1,0,"0",0
15,5,"2015-04-24",6436,803,1,0,"0",0
16,5,"2015-04-24",2574,346,1,0,"0",0
17,5,"2015-04-24",5100,501,1,0,"0",0
18,5,"2015-04-24",4878,365,1,0,"0",0
19,5,"2015-04-24",3387,324,1,0,"0",0
20,5,"2015-04-24",3608,594,1,0,"0",0
1,4,"2015-04-23",3588,482,1,0,"0",0
2,4,"2015-04-23",4598,522,1,0,"0",0
3,4,"2015-04-23",1680,273,1,0,"0",0
4,4,"2015-04-23",2643,275,1,0,"0",0
5,4,"2015-04-23",6081,739,1,0,"0",0
6,4,"2015-04-23",6163,553,1,0,"0",0
7,4,"2015-04-23",3325,422,1,0,"0",0
8,4,"2015-04-23",4609,394,1,0,"0",0
9,4,"2015-04-23",8011,1274,1,0,"0",0
10,4,"2015-04-23",4694,444,1,0,"0",0
11,4,"2015-04-23",10385,1460,1,0,"0",0
12,4,"2015-04-23",5755,568,1,0,"0",0
13,4,"2015-04-23",6206,995,1,0,"0",0
14,4,"2015-04-23",2839,381,1,0,"0",0
15,4,"2015-04-23",6023,779,1,0,"0",0
16,4,"2015-04-23",2776,338,1,0,"0",0
17,4,"2015-04-23",4684,431,1,0,"0",0
18,4,"2015-04-23",4022,320,1,0,"0",0
19,4,"2015-04-23",2932,299,1,0,"0",0
20,4,"2015-04-23",4069,611,1,0,"0",0
1,3,"2015-04-22",5032,641,1,0,"0",0
2,3,"2015-04-22",4189,546,1,0,"0",0
3,3,"2015-04-22",1443,203,1,0,"0",0
4,3,"2015-04-22",2398,278,1,0,"0",0
5,3,"2015-04-22",6967,757,1,0,"0",0
6,3,"2015-04-22",5617,501,1,0,"0",0
7,3,"2015-04-22",2952,389,1,0,"0",0
8,3,"2015-04-22",5031,400,1,0,"0",0
9,3,"2015-04-22",8591,1324,1,0,"0",0
10,3,"2015-04-22",4826,469,1,0,"0",0
11,3,"2015-04-22",10384,1433,1,0,"0",0
12,3,"2015-04-22",5681,595,1,0,"0",0
13,3,"2015-04-22",5479,937,1,0,"0",0
14,3,"2015-04-22",2869,363,1,0,"0",0
15,3,"2015-04-22",5461,727,1,0,"0",0
16,3,"2015-04-22",2813,368,1,0,"0",0
17,3,"2015-04-22",3901,365,1,0,"0",0
18,3,"2015-04-22",3974,302,1,0,"0",0
19,3,"2015-04-22",3249,327,1,0,"0",0
20,3,"2015-04-22",4143,585,1,0,"0",0
1,2,"2015-04-21",3291,469,1,0,"0",0
2,2,"2015-04-21",4181,496,1,0,"0",0
3,2,"2015-04-21",2101,346,1,0,"0",0
4,2,"2015-04-21",2342,229,1,0,"0",0
5,2,"2015-04-21",6634,775,1,0,"0",0
6,2,"2015-04-21",5386,506,1,0,"0",0
7,2,"2015-04-21",3482,407,1,0,"0",0
8,2,"2015-04-21",4251,394,1,0,"0",0
9,2,"2015-04-21",8164,1298,1,0,"0",0
10,2,"2015-04-21",5078,485,1,0,"0",0
11,2,"2015-04-21",11332,1637,1,0,"0",0
12,2,"2015-04-21",5386,609,1,0,"0",0
13,2,"2015-04-21",6338,967,1,0,"0",0
14,2,"2015-04-21",2941,383,1,0,"0",0
15,2,"2015-04-21",6125,806,1,0,"0",0
16,2,"2015-04-21",3105,389,1,0,"0",0
17,2,"2015-04-21",3503,347,1,0,"0",0
18,2,"2015-04-21",3083,271,1,0,"0",0
19,2,"2015-04-21",3592,336,1,0,"0",0
20,2,"2015-04-21",4726,664,1,0,"0",0
1,1,"2015-04-20",4184,511,1,0,"0",0
2,1,"2015-04-20",4721,539,1,0,"0",0
3,1,"2015-04-20",1831,271,1,0,"0",0
4,1,"2015-04-20",2817,282,1,0,"0",0
5,1,"2015-04-20",7204,810,1,0,"0",0
6,1,"2015-04-20",5481,544,1,0,"0",0
7,1,"2015-04-20",3573,445,1,0,"0",0
8,1,"2015-04-20",4589,413,1,0,"0",0
9,1,"2015-04-20",9412,1517,1,0,"0",0
10,1,"2015-04-20",4658,460,1,0,"0",0
11,1,"2015-04-20",11800,1726,1,0,"0",0
12,1,"2015-04-20",5746,608,1,0,"0",0
13,1,"2015-04-20",5456,948,1,0,"0",0
14,1,"2015-04-20",3411,411,1,0,"0",0
15,1,"2015-04-20",6470,883,1,0,"0",0
16,1,"2015-04-20",2988,408,1,0,"0",0
17,1,"2015-04-20",4100,398,1,0,"0",0
18,1,"2015-04-20",4080,294,1,0,"0",0
19,1,"2015-04-20",3324,326,1,0,"0",0
20,1,"2015-04-20",4506,685,1,0,"0",0
1,7,"2015-04-19",0,0,0,0,"0",0
2,7,"2015-04-19",0,0,0,0,"0",0
3,7,"2015-04-19",0,0,0,0,"0",0
4,7,"2015-04-19",0,0,0,0,"0",0
5,7,"2015-04-19",0,0,0,0,"0",0
6,7,"2015-04-19",0,0,0,0,"0",0
7,7,"2015-04-19",0,0,0,0,"0",0
8,7,"2015-04-19",0,0,0,0,"0",0
9,7,"2015-04-19",0,0,0,0,"0",0
10,7,"2015-04-19",0,0,0,0,"0",0
11,7,"2015-04-19",0,0,0,0,"0",0
12,7,"2015-04-19",0,0,0,0,"0",0
13,7,"2015-04-19",0,0,0,0,"0",0
14,7,"2015-04-19",0,0,0,0,"0",0
15,7,"2015-04-19",0,0,0,0,"0",0
16,7,"2015-04-19",0,0,0,0,"0",0
17,7,"2015-04-19",0,0,0,0,"0",0
18,7,"2015-04-19",0,0,0,0,"0",0
19,7,"2015-04-19",0,0,0,0,"0",0
20,7,"2015-04-19",0,0,0,0,"0",0
1,6,"2015-04-18",3066,340,1,0,"0",0
2,6,"2015-04-18",1795,185,1,0,"0",0
3,6,"2015-04-18",735,96,1,0,"0",0
4,6,"2015-04-18",2873,298,1,0,"0",0
5,6,"2015-04-18",7150,811,1,0,"0",0
6,6,"2015-04-18",7593,656,1,0,"0",0
7,6,"2015-04-18",3318,394,1,0,"0",0
8,6,"2015-04-18",5256,440,1,0,"0",0
9,6,"2015-04-18",9682,1399,1,0,"0",0
10,6,"2015-04-18",4099,360,1,0,"0",0
11,6,"2015-04-18",8987,1354,1,0,"0",0
12,6,"2015-04-18",3704,421,1,0,"0",0
13,6,"2015-04-18",6894,919,1,0,"0",0
14,6,"2015-04-18",1252,127,1,0,"0",0
15,6,"2015-04-18",4771,586,1,0,"0",0
16,6,"2015-04-18",3087,369,1,0,"0",0
17,6,"2015-04-18",4404,444,1,0,"0",0
18,6,"2015-04-18",5264,364,1,0,"0",0
19,6,"2015-04-18",2091,242,1,0,"0",0
20,6,"2015-04-18",4059,619,1,0,"0",0
1,5,"2015-04-17",4948,549,1,1,"0",0
2,5,"2015-04-17",7589,884,1,1,"0",0
3,5,"2015-04-17",3471,432,1,1,"0",0
4,5,"2015-04-17",5369,459,1,1,"0",0
5,5,"2015-04-17",10035,945,1,1,"0",0
6,5,"2015-04-17",9471,727,1,1,"0",0
7,5,"2015-04-17",5702,566,1,1,"0",0
8,5,"2015-04-17",6931,546,1,1,"0",0
9,5,"2015-04-17",11044,1531,1,1,"0",0
10,5,"2015-04-17",7421,581,1,1,"0",0
11,5,"2015-04-17",13934,1754,1,1,"0",0
12,5,"2015-04-17",9827,792,1,1,"0",0
13,5,"2015-04-17",6334,844,1,1,"0",0
14,5,"2015-04-17",4842,553,1,1,"0",0
15,5,"2015-04-17",9054,1014,1,1,"0",0
16,5,"2015-04-17",4164,448,1,1,"0",0
17,5,"2015-04-17",7324,615,1,1,"0",0
18,5,"2015-04-17",5256,383,1,1,"0",0
19,5,"2015-04-17",5237,442,1,1,"0",0
20,5,"2015-04-17",5497,705,1,1,"0",0
1,4,"2015-04-16",5371,590,1,1,"0",0
2,4,"2015-04-16",6558,684,1,1,"0",0
3,4,"2015-04-16",3531,383,1,1,"0",0
4,4,"2015-04-16",4465,363,1,1,"0",0
5,4,"2015-04-16",9267,880,1,1,"0",0
6,4,"2015-04-16",9261,675,1,1,"0",0
7,4,"2015-04-16",5485,551,1,1,"0",0
8,4,"2015-04-16",4981,415,1,1,"0",0
9,4,"2015-04-16",11763,1567,1,1,"0",0
10,4,"2015-04-16",7499,573,1,1,"0",0
11,4,"2015-04-16",15293,1909,1,1,"0",0
12,4,"2015-04-16",9428,811,1,1,"0",0
13,4,"2015-04-16",8605,1118,1,1,"0",0
14,4,"2015-04-16",4693,501,1,1,"0",0
15,4,"2015-04-16",7977,868,1,1,"0",0
16,4,"2015-04-16",3310,414,1,1,"0",0
17,4,"2015-04-16",6906,517,1,1,"0",0
18,4,"2015-04-16",5568,371,1,1,"0",0
19,4,"2015-04-16",4923,396,1,1,"0",0
20,4,"2015-04-16",5017,665,1,1,"0",0
1,3,"2015-04-15",7132,850,1,1,"0",0
2,3,"2015-04-15",7010,672,1,1,"0",0
3,3,"2015-04-15",3134,345,1,1,"0",0
4,3,"2015-04-15",4428,352,1,1,"0",0
5,3,"2015-04-15",9765,948,1,1,"0",0
6,3,"2015-04-15",7546,560,1,1,"0",0
7,3,"2015-04-15",4563,498,1,1,"0",0
8,3,"2015-04-15",5770,463,1,1,"0",0
9,3,"2015-04-15",12368,1651,1,1,"0",0
10,3,"2015-04-15",7005,510,1,1,"0",0
11,3,"2015-04-15",15730,1891,1,1,"0",0
12,3,"2015-04-15",9767,776,1,1,"0",0
13,3,"2015-04-15",9328,1211,1,1,"0",0
14,3,"2015-04-15",4794,496,1,1,"0",0
15,3,"2015-04-15",8080,894,1,1,"0",0
16,3,"2015-04-15",3119,377,1,1,"0",0
17,3,"2015-04-15",6071,464,1,1,"0",0
18,3,"2015-04-15",5017,314,1,1,"0",0
19,3,"2015-04-15",4607,399,1,1,"0",0
20,3,"2015-04-15",5980,731,1,1,"0",0
1,2,"2015-04-14",6569,703,1,1,"0",0
2,2,"2015-04-14",7725,724,1,1,"0",0
3,2,"2015-04-14",4754,534,1,1,"0",0
4,2,"2015-04-14",4879,380,1,1,"0",0
5,2,"2015-04-14",10473,957,1,1,"0",0
6,2,"2015-04-14",8128,625,1,1,"0",0
7,2,"2015-04-14",5623,557,1,1,"0",0
8,2,"2015-04-14",6591,519,1,1,"0",0
9,2,"2015-04-14",12798,1670,1,1,"0",0
10,2,"2015-04-14",7215,552,1,1,"0",0
11,2,"2015-04-14",18061,2068,1,1,"0",0
12,2,"2015-04-14",11235,866,1,1,"0",0
13,2,"2015-04-14",9684,1184,1,1,"0",0
14,2,"2015-04-14",5913,550,1,1,"0",0
15,2,"2015-04-14",8174,923,1,1,"0",0
16,2,"2015-04-14",3609,404,1,1,"0",0
17,2,"2015-04-14",6749,512,1,1,"0",0
18,2,"2015-04-14",5002,329,1,1,"0",0
19,2,"2015-04-14",5277,396,1,1,"0",0
20,2,"2015-04-14",6245,750,1,1,"0",0
1,1,"2015-04-13",6947,698,1,1,"0",0
2,1,"2015-04-13",9798,822,1,1,"0",0
3,1,"2015-04-13",6269,545,1,1,"0",0
4,1,"2015-04-13",6777,508,1,1,"0",0
5,1,"2015-04-13",12973,1097,1,1,"0",0
6,1,"2015-04-13",10583,741,1,1,"0",0
7,1,"2015-04-13",7780,715,1,1,"0",0
8,1,"2015-04-13",7656,566,1,1,"0",0
9,1,"2015-04-13",13910,1768,1,1,"0",0
10,1,"2015-04-13",9530,651,1,1,"0",0
11,1,"2015-04-13",21692,2389,1,1,"0",0
12,1,"2015-04-13",13912,991,1,1,"0",0
13,1,"2015-04-13",10694,1252,1,1,"0",0
14,1,"2015-04-13",6817,592,1,1,"0",0
15,1,"2015-04-13",9354,967,1,1,"0",0
16,1,"2015-04-13",3879,436,1,1,"0",0
17,1,"2015-04-13",8420,592,1,1,"0",0
18,1,"2015-04-13",5944,395,1,1,"0",0
19,1,"2015-04-13",7373,518,1,1,"0",0
20,1,"2015-04-13",6784,788,1,1,"0",0
1,7,"2015-04-12",0,0,0,0,"0",0
2,7,"2015-04-12",0,0,0,0,"0",0
3,7,"2015-04-12",0,0,0,0,"0",0
4,7,"2015-04-12",0,0,0,0,"0",0
5,7,"2015-04-12",0,0,0,0,"0",0
6,7,"2015-04-12",0,0,0,0,"0",0
7,7,"2015-04-12",0,0,0,0,"0",0
8,7,"2015-04-12",0,0,0,0,"0",0
9,7,"2015-04-12",0,0,0,0,"0",0
10,7,"2015-04-12",0,0,0,0,"0",0
11,7,"2015-04-12",0,0,0,0,"0",0
12,7,"2015-04-12",0,0,0,0,"0",0
13,7,"2015-04-12",0,0,0,0,"0",0
14,7,"2015-04-12",0,0,0,0,"0",0
15,7,"2015-04-12",0,0,0,0,"0",0
16,7,"2015-04-12",0,0,0,0,"0",0
17,7,"2015-04-12",0,0,0,0,"0",0
18,7,"2015-04-12",0,0,0,0,"0",0
19,7,"2015-04-12",0,0,0,0,"0",0
20,7,"2015-04-12",0,0,0,0,"0",0
1,6,"2015-04-11",2662,319,1,0,"0",0
2,6,"2015-04-11",1720,176,1,0,"0",0
3,6,"2015-04-11",1050,115,1,0,"0",0
4,6,"2015-04-11",3071,300,1,0,"0",0
5,6,"2015-04-11",7074,739,1,0,"0",0
6,6,"2015-04-11",7584,672,1,0,"0",0
7,6,"2015-04-11",3482,406,1,0,"0",0
8,6,"2015-04-11",5163,450,1,0,"0",0
9,6,"2015-04-11",9236,1342,1,0,"0",0
10,6,"2015-04-11",3616,329,1,0,"0",0
11,6,"2015-04-11",8869,1257,1,0,"0",0
12,6,"2015-04-11",4242,441,1,0,"0",0
13,6,"2015-04-11",6429,857,1,0,"0",0
14,6,"2015-04-11",1179,129,1,0,"0",0
15,6,"2015-04-11",4696,550,1,0,"0",0
16,6,"2015-04-11",3062,417,1,0,"0",0
17,6,"2015-04-11",5757,493,1,0,"0",0
18,6,"2015-04-11",5543,396,1,0,"0",0
19,6,"2015-04-11",2148,222,1,0,"0",0
20,6,"2015-04-11",3051,476,1,0,"0",0
1,5,"2015-04-10",3824,488,1,0,"0",1
2,5,"2015-04-10",4292,475,1,0,"0",1
3,5,"2015-04-10",2060,301,1,0,"0",1
4,5,"2015-04-10",3236,343,1,0,"0",1
5,5,"2015-04-10",7474,838,1,0,"0",1
6,5,"2015-04-10",6395,550,1,0,"0",1
7,5,"2015-04-10",3781,454,1,0,"0",1
8,5,"2015-04-10",5207,459,1,0,"0",1
9,5,"2015-04-10",8926,1360,1,0,"0",1
10,5,"2015-04-10",5228,478,1,0,"0",1
11,5,"2015-04-10",10806,1510,1,0,"0",1
12,5,"2015-04-10",5640,544,1,0,"0",1
13,5,"2015-04-10",5859,864,1,0,"0",1
14,5,"2015-04-10",3293,450,1,0,"0",1
15,5,"2015-04-10",6835,886,1,0,"0",1
16,5,"2015-04-10",2427,339,1,0,"0",1
17,5,"2015-04-10",5073,461,1,0,"0",1
18,5,"2015-04-10",4605,376,1,0,"0",1
19,5,"2015-04-10",3233,318,1,0,"0",1
20,5,"2015-04-10",4204,673,1,0,"0",1
1,4,"2015-04-09",3793,501,1,0,"0",1
2,4,"2015-04-09",4684,532,1,0,"0",1
3,4,"2015-04-09",2204,303,1,0,"0",1
4,4,"2015-04-09",3319,310,1,0,"0",1
5,4,"2015-04-09",8410,904,1,0,"0",1
6,4,"2015-04-09",6332,567,1,0,"0",1
7,4,"2015-04-09",3824,454,1,0,"0",1
8,4,"2015-04-09",4650,425,1,0,"0",1
9,4,"2015-04-09",9878,1422,1,0,"0",1
10,4,"2015-04-09",4634,439,1,0,"0",1
11,4,"2015-04-09",12285,1734,1,0,"0",1
12,4,"2015-04-09",5943,591,1,0,"0",1
13,4,"2015-04-09",6393,1003,1,0,"0",1
14,4,"2015-04-09",2906,405,1,0,"0",1
15,4,"2015-04-09",6992,846,1,0,"0",1
16,4,"2015-04-09",2493,357,1,0,"0",1
17,4,"2015-04-09",4370,405,1,0,"0",1
18,4,"2015-04-09",4335,315,1,0,"0",1
19,4,"2015-04-09",3638,341,1,0,"0",1
20,4,"2015-04-09",4377,659,1,0,"0",1
1,3,"2015-04-08",5304,677,1,0,"0",1
2,3,"2015-04-08",4805,583,1,0,"0",1
3,3,"2015-04-08",2230,307,1,0,"0",1
4,3,"2015-04-08",2758,287,1,0,"0",1
5,3,"2015-04-08",8334,894,1,0,"0",1
6,3,"2015-04-08",6352,550,1,0,"0",1
7,3,"2015-04-08",3662,474,1,0,"0",1
8,3,"2015-04-08",5019,480,1,0,"0",1
9,3,"2015-04-08",10519,1525,1,0,"0",1
10,3,"2015-04-08",5127,484,1,0,"0",1
11,3,"2015-04-08",11817,1636,1,0,"0",1
12,3,"2015-04-08",6174,641,1,0,"0",1
13,3,"2015-04-08",6459,960,1,0,"0",1
14,3,"2015-04-08",3364,405,1,0,"0",1
15,3,"2015-04-08",6586,804,1,0,"0",1
